"name","name_simbadable","raj2000","decj2000"
"2MASS J12473570-1219518","SIPS J1247-1219",191.8988,-12.3312
"2MASS J12474944-1117551","2MASS J12474944-1117551",191.9561,-11.2987
"VHS J125601.92-125723.9 b","SIPS J1256-1257B",194.0076,-12.9574
"VHS J125601.92-125723.9 AB","SIPS J1256-1257",194.0089,-12.9561
"SSSPM J1256-1408","SSSPM J1256-1408",194.0584,-14.1446
"SIMP J12565644-1002432","SIMP J1256564-100243",194.2351,-10.0455
