"name","name_simbadable","raj2000","decj2000"
"2MASS J09221952-8010399","2MASS J09221952-8010399",140.5813,-80.1778
"CWISE J093823.15-841114.4","WISEA J093824.14-841114.7",144.6116,-84.1881
"2MASS J09512690-8023553","2MASS J09512690-8023553",147.8618,-80.3986
