"name","name_simbadable","raj2000","decj2000"
"2MASS J04012977-4050448","2MASS J04012977-4050448",60.3741,-40.8458
"2MASS J04250679-4255085","2MASS J04250679-4255085",66.2783,-42.9191
"2MASS J04362054-4218523","2MASS J04362054-4218523",69.0856,-42.3145
"2MASS J04362788-4114465","2MASS J04362788-4114465",69.1162,-41.2462
