"name","name_simbadable","raj2000","decj2000"
"PSO J210.6211-26.9300","Gaia DR2 6273537856003401728",210.6215,-26.9297
"PSO J213.3-027.3",,213.3741,-27.1459
"PSO J218.5616-27.8952","2MASS J14341485-2753426",218.5619,-27.8952
