"name","name_simbadable","raj2000","decj2000"
"CFBDS J233051.24-084454.6","CFBDS J233051-084454",352.7133,-8.7482
"2MASS J23371491-0838084","LP  763-38",354.3122,-8.6356
"WISEPC J234026.62-074507.2","2MASS J23402648-0745049",355.1105,-7.7516
"2MASS J23440624-0733282","2MASSI J2344062-073328",356.026,-7.5579
"2MASS J23535946-0833311","DENIS J235359.4-083331",358.4977,-8.5588
"WISEA J235422.31-081129.7","2MASS J23542220-0811289",358.5927,-8.1914
