"name","name_simbadable","raj2000","decj2000"
"2MASS J12035905-3821402","TWA 38",180.996,-38.3612
"DENIS J1206501-393725","2MASS J12065011-3937261",181.7088,-39.6239
"2MASSW J1207334-393254","TWA 27",181.8895,-39.5483
"2MASS J12073804-3909050","2MASS J12073804-3909050",181.9085,-39.1514
"2MASS J12074836-3900043","TWA 40",181.9515,-39.0012
"2MASS J12175920-3734433","TWA 44",184.4967,-37.5787
"2MASS J12310489-3801065","2MASS J12310489-3801065",187.7704,-38.0185
