"name","name_simbadable","raj2000","decj2000"
"CFBDS J104209.98+580856.6","CFBDS J104209+580856",160.5411,58.1487
"2MASS J10511900+5613086","2MASS J10511900+5613086",162.8291,56.2191
"2MASS J10592523+5659596","2MASS J10592523+5659596",164.8551,57
"SDSS J110454.25+554841.4","SDSS J110454.24+554841.3",166.2258,55.8113
"SDSS J111320.60+551121.9","2MASS J11132054+5511220",168.3357,55.1894
