"name","name_simbadable","raj2000","decj2000"
"WISEA J152529.09+605356.5","WISEA J152529.09+605356.5",231.3731,60.8968
"2MASS J15291017+6312539","PSO J232.2915+63.2151",232.2924,63.215
"PSO J235.3149+61.5071",,235.3153,61.5071
"2MASS J15510662+6457047","LSPM J1551+6457",237.7775,64.9513
