"name","name_simbadable","raj2000","decj2000"
"PSO J330.3214+32.3686","2MASS J22011701+3222062",330.3211,32.3683
"PSO J331.6058+33.0207","2MASS J22062520+3301144",331.6053,33.0207
"2MASS J22120703+3430351","2MASS J22120703+3430351",333.0293,34.5098
"WISE J222219.93+302601.4","2MASS J22221989+3025583",335.5829,30.433
"PSO J338.8587+31.4729","PSO J338.8587+31.4729",338.8585,31.4729
