"name","name_simbadable","raj2000","decj2000"
"2MASS J21324898-1452544","2MASS J21324898-1452544",323.2041,-14.8818
"HD 206893B","HD 206893b",326.3413,-12.7834
"HD 206893c","HD 206893c",326.3413,-12.7834
"WISE J214706.78-102924.0","WISE J214706.78-102924.0",326.7783,-10.4896
"2MASS J21511011-1141181","2MASS J21511011-1141181",327.7921,-11.6884
"2MASS J21542494-1023022","2MASS J21542494-1023022",328.6038,-10.3841
"SIMP J21543454-1055308","2MASS J21543454-1055308",328.644,-10.9253
